# Time X Y Z
       0.412000      12.828477      -3.573132      44.759454
       0.413000      12.664233      -3.782023      44.593439
       0.414000      12.499570      -3.985866      44.425876
       0.415000      12.334542      -4.184696      44.256902
       0.416000      12.169203      -4.378553      44.086650
       0.417000      12.003604      -4.567477      43.915249
       0.418000      11.837798      -4.751514      43.742824
       0.419000      11.671835      -4.930711      43.569499
       0.420000      11.505763      -5.105119      43.395392
       0.421000      11.339633      -5.274790      43.220618
       0.422000      11.173491      -5.439780      43.045290
       0.423000      11.007383      -5.600147      42.869516
       0.424000      10.841355      -5.755949      42.693401
       0.425000      10.675451      -5.907249      42.517047
       0.426000      10.509715      -6.054108      42.340551
       0.427000      10.344189      -6.196592      42.164007
       0.428000      10.178913      -6.334767      41.987508
       0.429000      10.013928      -6.468701      41.811141
       0.430000       9.849273      -6.598461      41.634989
       0.431000       9.684986      -6.724117      41.459134
       0.432000       9.521103      -6.845739      41.283653
       0.433000       9.357661      -6.963399      41.108620
       0.434000       9.194694      -7.077168      40.934108
       0.435000       9.032235      -7.187119      40.760182
       0.436000       8.870317      -7.293324      40.586910
       0.437000       8.708972      -7.395857      40.414351
       0.438000       8.548230      -7.494790      40.242565
       0.439000       8.388121      -7.590196      40.071607
       0.440000       8.228673      -7.682150      39.901532
       0.441000       8.069914      -7.770724      39.732388
       0.442000       7.911869      -7.855991      39.564223
       0.443000       7.754565      -7.938025      39.397082
       0.444000       7.598025      -8.016898      39.231007
       0.445000       7.442274      -8.092683      39.066037
       0.446000       7.287334      -8.165450      38.902211
       0.447000       7.133226      -8.235271      38.739561
       0.448000       6.979970      -8.302218      38.578122
       0.449000       6.827588      -8.366360      38.417923
       0.450000       6.676098      -8.427767      38.258991
       0.451000       6.525517      -8.486508      38.101354
       0.452000       6.375863      -8.542650      37.945034
       0.453000       6.227152      -8.596261      37.790054
       0.454000       6.079399      -8.647408      37.636433
       0.455000       5.932620      -8.696155      37.484190
       0.456000       5.786828      -8.742569      37.333340
       0.457000       5.642037      -8.786712      37.183899
       0.458000       5.498257      -8.828648      37.035880
       0.459000       5.355502      -8.868439      36.889294
       0.460000       5.213782      -8.906145      36.744151
       0.461000       5.073107      -8.941826      36.600458
       0.462000       4.933486      -8.975543      36.458224
       0.463000       4.794929      -9.007351      36.317455
       0.464000       4.657443      -9.037310      36.178153
       0.465000       4.521036      -9.065474      36.040324
       0.466000       4.385715      -9.091898      35.903968
       0.467000       4.251486      -9.116637      35.769087
       0.468000       4.118355      -9.139743      35.635681
       0.469000       3.986326      -9.161267      35.503748
       0.470000       3.855404      -9.181262      35.373287
       0.471000       3.725594      -9.199775      35.244295
       0.472000       3.596898      -9.216857      35.116767
       0.473000       3.469320      -9.232554      34.990699
       0.474000       3.342861      -9.246913      34.866087
       0.475000       3.217525      -9.259980      34.742922
       0.476000       3.093311      -9.271799      34.621200
       0.477000       2.970223      -9.282413      34.500912
       0.478000       2.848259      -9.291866      34.382051
       0.479000       2.727420      -9.300199      34.264607
       0.480000       2.607706      -9.307452      34.148572
       0.481000       2.489117      -9.313664      34.033936
       0.482000       2.371650      -9.318875      33.920689
       0.483000       2.255306      -9.323123      33.808820
       0.484000       2.140081      -9.326443      33.698318
       0.485000       2.025974      -9.328871      33.589173
       0.486000       1.912983      -9.330443      33.481372
       0.487000       1.801105      -9.331193      33.374904
       0.488000       1.690336      -9.331153      33.269755
       0.489000       1.580674      -9.330357      33.165915
